8.8889376932542039e-06	9.7449081081879174e-01
9.2767550126870586e-06	9.7412518723288966e-01
9.6814924949607705e-06	9.7375432580119392e-01
1.0103888353394382e-05	9.7337815160275720e-01
1.0544713008970038e-05	9.7299658865001215e-01
1.1004770495527850e-05	9.7260955987381037e-01
1.1484899926268290e-05	9.7221698710826188e-01
1.1985977024236966e-05	9.7181879107535463e-01
1.2508915719583094e-05	9.7141489136939363e-01
1.3054669816505357e-05	9.7100520644121602e-01
1.3624234732925041e-05	9.7058965358220339e-01
1.4218649316059852e-05	9.7016814890808356e-01
1.4838997737209787e-05	9.6974060734251333e-01
1.5486411469210884e-05	9.6930694260044969e-01
1.6162071350163976e-05	9.6886706717130144e-01
1.6867209737202042e-05	9.6842089230185935e-01
1.7603112754224842e-05	9.6796832797900467e-01
1.8371122637700414e-05	9.6750928291219174e-01
1.9172640184812045e-05	9.6704366451570178e-01
2.0009127308415940e-05	9.6657137889067291e-01
2.0882109703469691e-05	9.6609233080689083e-01
2.1793179629794894e-05	9.6560642368434879e-01
2.2743998816249512e-05	9.6511355957457390e-01
2.3736301491607024e-05	9.6461363914171361e-01
2.4771897547670173e-05	9.6410656164337771e-01
2.5852675840389389e-05	9.6359222491124275e-01
2.6980607635005875e-05	9.6307052533141158e-01
2.8157750201503825e-05	9.6254135782452344e-01
2.9386250566929370e-05	9.6200461582561825e-01
3.0668349431419955e-05	9.6146019126374782e-01
3.2006385255087561e-05	9.6090797454133614e-01
3.3402798523208822e-05	9.6034785451328619e-01
3.4860136197502280e-05	9.5977971846582610e-01
3.6381056361611365e-05	9.5920345209510272e-01
3.7968333069266001e-05	9.5861893948551269e-01
3.9624861403965795e-05	9.5802606308776994e-01
4.1353662759413087e-05	9.5742470369671639e-01
4.3157890350327225e-05	9.5681474042885994e-01
4.5040834963691201e-05	9.5619605069965541e-01
4.7005930960920808e-05	9.5556851020050504e-01
4.9056762541903162e-05	9.5493199287550956e-01
5.1197070282331249e-05	9.5428637089792889e-01
5.3430757956256246e-05	9.5363151464638629e-01
5.5761899656302862e-05	9.5296729268079472e-01
5.8194747224534078e-05	9.5229357171800866e-01
6.0733738007518070e-05	9.5161021660720668e-01
6.3383502949743701e-05	9.5091709030499783e-01
6.6148875040144189e-05	9.5021405385025215e-01
6.9034898127136481e-05	9.4950096633865899e-01
7.2046836118253715e-05	9.4877768489700409e-01
7.5190182581150370e-05	9.4804406465718072e-01
7.8470670763491692e-05	9.4729995872991535e-01
8.1894284050002919e-05	9.4654521817822601e-01
8.5467266875751329e-05	9.4577969199060219e-01
8.9196136115566170e-05	9.4500322705391226e-01
9.3087692970370131e-05	9.4421566812603708e-01
9.7149035372101055e-05	9.4341685780823736e-01
1.0138757092985260e-04	9.4260663651723819e-01
1.0581103044084272e-04	9.4178484245705840e-01
1.1042748199085613e-04	9.4095131159056555e-01
1.1524534566987753e-04	9.4010587761076814e-01
1.2027340892975673e-04	9.3924837191184585e-01
1.2552084261191520e-04	9.3837862355991852e-01
1.3099721767433111e-04	9.3749645926356118e-01
1.3671252264830743e-04	9.3660170334406467e-01
1.4267718185686579e-04	9.3569417770544672e-01
1.4890207442799447e-04	9.3477370180421870e-01
1.5539855413742928e-04	9.3384009261891199e-01
1.6217847011715936e-04	9.3289316461936778e-01
1.6925418846742854e-04	9.3193272973579711e-01
1.7663861481165172e-04	9.3095859732761743e-01
1.8434521783538250e-04	9.2997057415207096e-01
1.9238805385227113e-04	9.2896846433262947e-01
2.0078179244181193e-04	9.2795206932719931e-01
2.0954174320564735e-04	9.2692118789612898e-01
2.1868388369122787e-04	9.2587561607002788e-01
2.2822488853375925e-04	9.2481514711740975e-01
2.3818215986959039e-04	9.2373957151216479e-01
2.4857385907651054e-04	9.2264867690087760e-01
